12597,12061,536,95.74501865523538,4.2549813447646265
12597,12054,543,95.68944986901644,4.310550130983568
12597,12507,90,99.28554417718506,0.714455822814956
12597,12472,125,99.00770024609035,0.9922997539096612
12597,11958,639,94.92736365801382,5.072636341986188
12597,12088,509,95.95935540207986,4.04064459792014
12597,11930,667,94.70508851313807,5.294911486861952
12598,12058,540,95.71360533418003,4.286394665819971
12598,12010,588,95.33259247499603,4.667407525003969
12598,12049,549,95.64216542308303,4.357834576916971
